,identifier,name,equipment,teaching,typeAccessibility,knowsAbout,locality,same_as_wikidata_locality,province,same_as_wikidata_province,postalCode,neighborhood,same_as_wikidata_neighborhood,district,same_as_wikidata_district,latitude,longitude,telephone,faxNumber,email,titularity,laborDay,schedule,extraUses,otherUses,yardCategory,yardNumber,accessibilityComment,directAccess,otherAccess,wcAccessibles,shade,furniture,services,surface,conservationState,greenZonesProximity,facilitiesProximity,observations,bus,renfe,same_as_wikidata_renfe,metro,same_as_wikidata_metro,streetAddress
85,5163,Colegio público francisco de luis,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=f69ea3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,Media Legua,https://wikidata.org/entity/Q9031035,Moratalaz,https://wikidata.org/entity/Q2076109,443975,4473345,914 394 600,913 284 275,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,I,3,Si,Si (c/ corregidor rodrigo rodríguez),C/ corregidor diego de valderrábanos,Si,"Porches, arbolado","Porterías, canastas, columpios",No,"1096,98 + 1042,01 + 632,80",Mejorable (instalaciones muy deterioradas),Parque ramón areces (230m),Biblioteca miguel delibes (850m),,"8 , 20 , 30 , 32 , 113",,https://wikidata.org/entity/Q858684,Estrella,https://wikidata.org/entity/Q2464797,Calle corregidor rodrigo rodriguez 5
86,5164,Colegio público francisco de quevedo,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=4caea3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28007,Pacífico,https://wikidata.org/entity/Q3773753,Retiro,https://wikidata.org/entity/Q2002296,442357,4472902,915 515 211,914 333 827,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,III,1,Si,Si (c/ narciso serra),Principal (c/ granada),Si,Porche pequeño,No,Alumbrado,"150,898",Regular,Parque del retiro (500m),"Cdm daoiz y velarde (500m), biblioteca elena fortún (750m)",,"24 , 37 , 54 , 57 , 102 , 141 , 152",,https://wikidata.org/entity/Q858684,Menéndez Pelayo,https://wikidata.org/entity/Q2479001,Calle granada 16
87,5165,Colegio público francisco fatóu,"Comedor, transporte, horario ampliado, planes de mejora, integración preferente (trastornos generales del desarrollo)",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=91cea3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28031,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,447502,4469673,913 321 050,913 323 222,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,III,2,Si,Si (c/ camino de la suerte),,No,"Porche, arbolado","Porterías, canastas, columpios",Alumbrado,"1630,65",Bueno (patio infantil mejorable),,"Campo mar abierto (0m), espacio almudena grandes (350m), biblioteca gerardo diego (500m)",,"58 , 142",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Camino suerte 23
88,5166,Colegio público francisco ruano,Planes de mejora,Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=e6dea3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28053,Entrevías,https://wikidata.org/entity/Q71756,Puente de Vallecas,https://wikidata.org/entity/Q2003054,442826,4470162,917 862 196,917 862 196,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,I,1,Si,Si,Puerta principal,Si,"Toldo muy pequeño, arbolado","Canastas, juegos, mesas de juego",Alumbrado (estropeado),"2649,36",Deteriorado,Parque de la hora feliz (350m),Cdm entrevías (350m),,"24 , 102 , 111 , 144",Estación de Asamblea de Madrid-Entrevías,https://wikidata.org/entity/Q1960376,,https://wikidata.org/entity/Q858684,Calle almuradiel 150
89,5167,Colegio público fray junípero serra,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=3ceea3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28038,Numancia,https://wikidata.org/entity/Q10338144,Puente de Vallecas,https://wikidata.org/entity/Q2003054,444146,4471842,914 304 882,914 376 926,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,"Actividades extraescolares 16:00-17:00, programas municipales16:00-20:00","""quedamos al salirde clase"" y apoyo psicopedagógico 16:00-20:00",III,3,Si,Si,Si,Si,No,"Porterías, canastas, juegos",Fuente,"2312,53",,Parque cerro del tío pío (140m),Centro cultural alberto sanchez (300m),,"10 , 24 , 54 , 57 , 58 , 310 , 410",,https://wikidata.org/entity/Q858684,Nueva Numancia,https://wikidata.org/entity/Q2696516,Camino valderribas 120
90,176824,Colegio público gabriela mistral,"Comedor, horario ampliado",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=0f044b6faa61c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28050,Valverde,https://wikidata.org/entity/Q31132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,443443,4484329,913 586 549,913 586 557,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-18:00,Asociaciones deportivas 18:00-23:00,III,2,Si,Si,,No,No,"Porterías, canastas",Fuente,"2095,55",Bueno,,,,"172, 176",,https://wikidata.org/entity/Q858684,Las Tablas,https://wikidata.org/entity/Q2244102,Calle mirallos 3
91,5082,Colegio público gandhi,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=810fa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,Pueblo Nuevo,https://wikidata.org/entity/Q71753,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446006,4474986,917 544 592 - 913 044 982,913 045 222,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,Centro de día cruz roja 16:00-20:00,III,2,Si,Si (c/ gandhi),,No,Si (100m²),"Porterias, canastas, bancos, rocódromo, arenero con juegos","Alumbrado, fuente","3306,392",Regular (necesita mejoras),"Parque santurce (270m), parque arriaga (350m), parque de los tilos (400m)","Biblioteca pablo neruda (900m), cdm pueblo nuevo (900m)",,"70 , 109 , 106",,https://wikidata.org/entity/Q858684,García Noblejas,https://wikidata.org/entity/Q2480917,Calle gandhi 10
92,5168,Colegio público garcía morente,"Comedor, transporte, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=d61fa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28053,Entrevías,https://wikidata.org/entity/Q71756,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443505,4469411,917 852 016,917 856 013,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,"Cruz roja 16:00-20:00, entrenamientos de fútbol",II,1,Si (a una parte),Si,C/ barros,Si,2 porches pequeños,"Porterías, canastas, pendientes de instalar juegos",Alumbrado,"2246,8",Actualmente en obras,Parque forestal de entrevías (30m),"Cdm alberto garcía (240m), centro cultural pozo de tío raimundo (500m)",,"102 , 103 , 111",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Ronda sur 229
93,5169,Colegio público garcilaso de la vega,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=2c2fa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28043,Canillas,https://wikidata.org/entity/Q9694341,Hortaleza,https://wikidata.org/entity/Q1928529,446243,4479785,913 882 060,917 161 701,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-18:00,,II,2,Si,Si,,Si,No,"Porterías, canastas, juegos",Alumbrado,"2243,66 + 1407,26",Bueno,,,Patios irregulares con pistas deportivas,"73 , 112 , 120",,https://wikidata.org/entity/Q858684,Canillas,https://wikidata.org/entity/Q2481265,Calle trefacio 18
94,5171,Colegio público giner de los ríos,"Comedor, transporte, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=c65fa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28053,Entrevías,https://wikidata.org/entity/Q71756,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443256,4470098,917 858 021,917 858 021,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares,,II,2,Si,Si,,Si,Si,"Porterías, canastas, columpios, bancos",No,"2876,27",Bueno,Parque forestal de entrevías (450m),"Cdm entrevías (550m), centro cultural paco rabal (950m)",,"24 , 103 , 111 , 144",Estación de Asamblea de Madrid-Entrevías,https://wikidata.org/entity/Q1960376,,https://wikidata.org/entity/Q858684,Calle membezar 25
95,5172,Colegio público gloria fuertes,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=1c6fa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28041,Orcasitas,https://wikidata.org/entity/Q3773941,Usera,https://wikidata.org/entity/Q953368,440136,4468987,913 414 448 - 913 412 180,913 410 018,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,I,1,Si,Si,,Si,No,,No,"6632,07",,,,,"78 , 81 , 116",Orcasitas train station,https://wikidata.org/entity/Q5846837,,https://wikidata.org/entity/Q858684,Calle censo 3
96,5173,Colegio público gonzalo de berceo,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=618fa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28025,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,438827,4470916,915 697 819 (infantil y primer ciclo de primaria) - 915 697 225 ( segundo y tercer ciclo primaria),91 469 21 74,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:30,,III,1,Si,Si (av. abrantes),,No,No,"Porterías, canastas",No,"4360,31",Regular ,,,,"47 , 55 , 81 , 247",,https://wikidata.org/entity/Q858684,Plaza Elíptica,https://wikidata.org/entity/Q782113,Avenida abrantes 5
97,5174,Colegio público gonzalo fernández de córdoba,"Comedor, horario ampliado, planes de mejora",Enseñanza: educacion infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=b69fa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28024,Campamento,https://wikidata.org/entity/Q31169,Latina,https://wikidata.org/entity/Q794954,433863,4471797,917 113 625,917 113 735,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,III,2,Si,Si,,No,No,"Canastas, porterías","Alumbrado, fuentes","668,63",,,,,65,,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle adanero 3
98,5176,Colegio público guindalera,"Comedor, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=0cafa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28028,La Guindalera,https://wikidata.org/entity/Q3814559,Salamanca,https://wikidata.org/entity/Q1773521,443428,4476507,917 252 437 - 913 559 839,917 255 776,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,"Campamentos y ludotecas, días no lectivos 7:30-17:00",III,3,Si,Si (c/ boston),Av. camilo josé cela,No,Porche,No (mal estado),No,"1071,23",Mejorable (a la espera de rehabilitación),Parque de breogán (600m),"Polideportivo boston (25m), centro cultural buenavista (850m)",,"43 , 48 , 74 , 53",,https://wikidata.org/entity/Q858684,Parque de las Avenidas,https://wikidata.org/entity/Q2480862,Calle boston 3
99,5177,Colegio público gustavo adolfo bécquer,"Comedor, horario ampliado, transporte, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=51cfa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,Ventas,https://wikidata.org/entity/Q71762,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444943,4475023,914 051 507,914 053 498,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-18:00,,II,6,Si,Si (c/ sta genoveva),,Si,"Porche (80m2), cubierta practicable","Porterías, canastas",Alumbrado,"780,9",Mejorable (muy deteriorado),Parque la elipa (550m),"Instalación deportiva (60m), centro cultural la elipa (290m), biblioteca la elipa (350m), centro sociocultural ciudad lineal (350m)",,"15 , 28 , 110 , 113 , 210",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle santa genoveva 32
100,5178,Colegio público haití,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=a6dfa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28047,Vista Alegre,https://wikidata.org/entity/Q3813741,Carabanchel,https://wikidata.org/entity/Q1001991,436762,4471084,914 220 250,914 651 108,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,"Actividades extraescolares 16:00-17:00, 16.00-18.00 centro de día y acompañamiento escolar paae",,I,2,Si,Si (c/ juan alonso),,Si,No,"Porterías, canastas, columpios",No,"1596,21","Necesita reforma el patio de infantil, primaria se reformó hace 5 años",No,"Polideportivo la mina, piscina",,"17 , 35",,https://wikidata.org/entity/Q858684,Carabanchel,https://wikidata.org/entity/Q2056760,Calle guabairo 22
101,5179,Colegio público hermanos pinzón,"Comedor, horario ampliado","Enseñanza: educación infantil - primaria otra sede en c/ calamón, 3",0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=fbefa3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28024,Campamento,https://wikidata.org/entity/Q31169,Latina,https://wikidata.org/entity/Q794954,434759,4472282,915 186 040,915 186 040,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,III,2,Si,Si,,No,Soportales,Canastas,Alumbrado,"461,59",,,,Dos edificios diferentes (en diferentes calles). ,"36 , 39 , 65 , 121 , 131",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle azor 4
102,5180,Colegio público hernán cortés,"Comedor, transporte, integración (preferentemente auditivos), horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=4100a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28047,Aluche,https://wikidata.org/entity/Q31140,Latina,https://wikidata.org/entity/Q794954,436348,4471655,917 176 844,917 180 472,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,III,5,No,Si,,No,2 porches,"Canastas, porterías, postes de voleibol",Alumbrado,"1359,64",,,,"Varios patios a diferentes alturas, separados por escaleras y otros elementos arquitectónicos. ","31 , 138 , 121",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle los yebenes 241
103,5182,Colegio público honduras,"Comedor, transporte, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=9610a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28031,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,447305,4469870,913 325 719 - 913 317 441,913 325 719,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,II,2,Si,Si,,Si,Si,"Juegos (en infantil), bancos, papeleras",No,"464,38",Bueno,,"Biblioteca gerardo diego (190m), espacio almudena grandes (280m), cdm miguel guillen (550m)",,"54 , 58 , 103 , 142",,https://wikidata.org/entity/Q858684,Villa de Vallecas,https://wikidata.org/entity/Q630441,Paseo federico garcia lorca 19
104,31747,Colegio público hortaleza,"Comedor, horario ampliado, residencia",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=72f9059cb751c010vgnvcm2000000c205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28043,Pinar del Rey,https://wikidata.org/entity/Q10349788,Hortaleza,https://wikidata.org/entity/Q1928529,445092,4480397,917 642 900,913 816 099,,Ayuntamiento,Lunes-viernes continua,,,,III,0,,,,No,No,,No,,,,,"Centro de acogida que forma parte del centro, tiene uso necesario de las instalaciones no permitiendo incorporación de programa","9 , 72 , 87 , 120 , 125",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle valdetorres de jarama 1
105,5183,Colegio público ignacio zuloaga,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=eb20a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28039,Bellas Vistas,https://wikidata.org/entity/Q11908929,Tetuán,https://wikidata.org/entity/Q1773540,439673,4478643,914 509 620,913 980 080,Cp.zuloaga.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:30,,III,1,No (patio un nivel por encima de la entrada),No,,No,1 eucalipto grande,"Porterías, canastas, tobogán infantil",Alumbrado,"1658,93",,"Parque francos rodriguez (400m), dehesa de la villa (600m)","Biblioteca manuel vazquez (290m), centro cultural juan gris (350m), cdm francos rodriguez (400m), polideportivo ferdo martin (650m)",,"44 , 126 , 127 , 128 , 132",,https://wikidata.org/entity/Q858684,Francos Rodríguez,https://wikidata.org/entity/Q774677,Calle alejandro rodriguez 34
