PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;TITULARIDAD;"JORNADA
(días de apertura)";HORARIO USO EDUCATIVO;USOS EXTRAESCOLARES CENTRO;OTROS USOS ;CATEGORÍA PATIO;Nº PATIOS;ACCESIBILIDAD2;"ACCESO DIRECTO
 DESDE LA CALLE";OTROS ACCESOS;ASEOS ACCESIBLES DESDE PATIO;SOMBRA;MOBILIARIO;"SERVICIOS
Alumbrado, fuentes";SUPERFICIE  PATIO (m²);ESTADO DE CONSERVACIÓN DEL PATIO ;PROXIMIDAD ZONAS VERDES;PROXIMIDAD EQUIPAMIENTOS;OBSERVACIONES
11121459;Colegio Público María de Villota;"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";;;Metro: Villa de Vallecas Bus: 58;"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e  Centro de nueva creación. Su ubicación es provisional.";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=870757e08c800710VgnVCM1000001d4a900aRCRD;ENRIQUE GARCIA ALVAREZ;CALLE;V;11;;;;;MADRID;MADRID;28031;SANTA EUGENIA;VILLA DE VALLECAS;447785;4470378;4.038.235.733.881.080;-36.151.408.497.888.200;913 053 429 / 618 487 068;;cp.mariadevillota.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-20:00;-;III;2;SI;SI;-;SI;Porche (100m²);Porterías, canastas, juegos;Alumbrado;2722,77;Bueno;Parque Vasares (230m);Instalaciones Deportivas la Unión (150m), Biblioteca Luis Martin Santos (190m), Centro Cultural Pilar Miro (240m);
5209;Colegio Público María Moliner;;;Comedor - Horario ampliado - Planes de mejora;BUS: 4 , 38, 48 , 106, 140 METRO: Simancas, San Blas;"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6083a3f5ca71c010VgnVCM1000000b205a0aRCRD;ARCOS DE JALON;CALLE;V;34;;;;;MADRID;MADRID;28037;ARCOS;SAN BLAS-CANILLEJAS;447480;4474801;4.042.217.402.076.160;-3.619.118.046.203.690;913 133 969;913 069 463;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;;III;2;NO (escaleras);SI;;NO;NO;Canastas, porterías;Alumbrado, fuente;5349,95;Mejorable;;;
5228;Colegio Público Mariano José de Larra;;;Comedor - Horario ampliado - Planes de mejora;METRO: Las Musas BUS: 38 , 48 , 140;"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b593a3f5ca71c010VgnVCM1000000b205a0aRCRD;LONGARES;CALLE;NUM;11;;;;;MADRID;MADRID;28022;ROSAS;SAN BLAS-CANILLEJAS;448347;4475731;4.043.061.532.814.970;-36.089.740.337.850.500;913 133 789;917 759 574;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:30-16:30;Actividades extraescolares 16:30-17:30 ;Cesión del gimnasio a Escuela de gimnasia deportiva;II;3;SI;SI;Desde edificio;SI;Porche, soportal edificio;Porterías, canastas, bancos, columpios;Alumbrado;1875,379;Bueno en el patio grande, regular en el patio pequeño.;;;
5230;Colegio Público Marqués de Marcenado;;;Comedor - Horario ampliado;BUS: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ba3a3f5ca71c010VgnVCM1000000b205a0aRCRD;LINNEO;CALLE;V;31;;;;;MADRID;MADRID;28005;IMPERIAL;ARGANZUELA;438979;4473763;40.410.370.492.110.400;-372.048.608.485.198;913 658 588;913 669 822;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;7:30-17:00;-;-;III;2;SI;NO;-;NO;SI (10m2);Porterías, canastas;Alumbrado, fuentes;724,77;Mejorable (grietas en el suelo);Madrid Río (180m), Parque de la Cornisa (800m);CDM Marques de Samaranch (600m), Biblioteca  (900m);
5231;Colegio Público Marqués de Suanzes;;;Comedor - Transporte - Horario ampliado - Integracion preferente (motóricos);METRO: Suanzes BUS: 77 , 104 , 105;ENSEÑANZA: Educación infantil - Primaria;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50c3a3f5ca71c010VgnVCM1000000b205a0aRCRD;VEINTICINCO DE SEPTIEMBRE;AVENIDA;NUM;1;;;;;MADRID;MADRID;28027;EL SALVADOR;SAN BLAS-CANILLEJAS;447034;4477126;4.044.309.078.731.430;-36.245.571.705.517.600;917 412 072;913 203 617;cp.marquesdesuanzes.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;Liga Municipal de Fútbol, sábados;III;2;SI;SI;Desde parking;NO;Porche, arbolado;Canastas, porterías;Fuente;2547,20 + 1631,52;Mejorable (elementos deteriorados y barrancos sin drenaje);Parque de la Quinta de los Molinos;;
5232;Colegio Público Martínez Montañés;;;Comedor -  Horario ampliado - Planes de mejora;METRO: Pavones BUS: 32 , 71 , 100 , 140 , 142 , 144;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5d3a3f5ca71c010VgnVCM1000000b205a0aRCRD;HACIENDA DE PAVONES;CALLE;V;223;;;;;MADRID;MADRID;28030;PAVONES;MORATALAZ;446208;4472560;4.040.191.354.205.010;-36.339.103.602.187.500;917 738 878;917 738 878;cp.martinezmontanes.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;Club Baloncesto Moratalaz, Lunes-Domingo 17:00-23:00;II;3;SI;SI (c/ Fuente Carrantona);c/ Luis de Hoyos Sáinz;SI (en gimnasio);Techado (20m², en 2 patios);Canastas, columpios;Alumbrado;2308,31;Bueno;Parque Vandel (210m);Polideportivo Moratalaz (500m);
5233;Colegio Público Méjico (México);;;Comedor - Transporte - Integración preferente (motóricos) - Horario ampliado - Planes de mejora;BUS: 11 , 21 , 53;ENSEÑANZA: Educación Infantil - Primaria;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fae3a3f5ca71c010VgnVCM1000000b205a0aRCRD;BADAJOZ;AVENIDA;NUM;74;;;;;MADRID;MADRID;28027;SAN PASCUAL;CIUDAD LINEAL;444808;4477186;4.044.348.651.514.200;-3.650.809.049.182.780;91 403 57 44;;cp.mejico.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes;9:00-16:00;Actividades extraescolares 16:00-17:00;-;I;3;SI;SI (c/ Carlota O`Neill);-;SI;Porche pequeño;Porterías, canastas, juegos;NO;2846,707;-;Parque Pza de Nueva Orleans (150m), Parque Pablo Raez (300m);Instalacion deportiva (300m);
5234;Colegio Público Méndez Núñez;;;Comedor -  Planes de mejora;BUS: 7 , 29 , 129;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4004a3f5ca71c010VgnVCM1000000b205a0aRCRD;ALICUN;CALLE;V;9;;;;;MADRID;MADRID;28033;APOSTOL SANTIAGO;HORTALEZA;444089;4481130;4.047.897.694.855.760;-3.659.634.305.967.840;913 024 834;913 024 834;cp.mendeznunez.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:30;-;I;2;SI (mala accesibilidad, accesos estrechos y barreras);SI;-;SI;SI (en un patio);Porterías y canastas (no accesibles);NO;3348,83;Mejorable (suelos en mal estado);;;
5235;Colegio Público Menéndez Pelayo;;;Comedor - Horario ampliado - Planes de mejora -Integración preferente (auditivos).;METRO: Atocha BUS: 6 , 19 , 27 , 34 , 45 , 47 ,55 , 59 , 69 , 85 , 86 , 102 , 247 RENFE: Atocha;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9514a3f5ca71c010VgnVCM1000000b205a0aRCRD;MENDEZ ALVARO;CALLE;V;16;;;;;MADRID;MADRID;28045;PALOS DE MOGUER;ARGANZUELA;441334;4473004;4.040.557.510.310.640;-3.691.396.695.437.010;915 272 781;915 397 381;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-20:00;-;II;2;SI;SI (c/ Méndez Álvaro con Rafael de Riego);-;SI (un patio);NO;Porterías, canastas, columpios;Alumbrado, fuente;2267,889;Bueno;Parque del Retiro (850m);Biblioteca Museo reina Sofía (550m), Centro Dotacional Arganzuela (750m);
5236;Colegio Público Menéndez Pidal;;;Comedor - Horario ampliado - Integración preferente (Tratornos generales del desarrollo);METRO: Artilleros BUS: 8 , 20 , 30 , 71 , 100;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea24a3f5ca71c010VgnVCM1000000b205a0aRCRD;ENCOMIENDA DE PALACIOS;CALLE;NUM;85;;;;;MADRID;MADRID;28030;FONTARRON;MORATALAZ;445593;4472413;40.400.540.243.883.700;-36.411.565.174.428.100;917 736 781;913 016 012;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:15;-;III;1;SI (una parte del patio);SI (c/ Encomienda de Palacios);-;NO;Toldos (5x30m²);Porterías, canastas, columpios;Fuente;1106,2;Regular (grietas, y deterioro en las escaleras);Parque de los Patines (450m);Centro Sociocultural Moratalaz (600m);
5237;Colegio Público Meseta de Orcasitas;;;Comedor - Horario ampliado - Planes de mejora;BUS: 6 , 60 , 78 , 81 , 116 , 121 , 131;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3044a3f5ca71c010VgnVCM1000000b205a0aRCRD;CAMINO VIEJO DE VILLAVERDE;CALLE;NUM;1;;;;;MADRID;MADRID;28041;ORCASITAS;USERA;439681;4469283;4.037.194.535.398.150;-37.105.237.988.872.500;913 413 045;913 417 861;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;I;2;SI;SI (c/ Pedreña);c/ Pont de Molins;SÍ;NO;Porterías, canasta;-;1503,13;Regular (necesita mejoras para garantizar la seguridad);Parque Lineal de Palomeras (550m);CD Nuevas Palomeras (650m);
5238;Colegio Público Mesonero Romanos;;;Comedor -  Horario ampliado - Planes de mejora;BUS: 63 , 142 , 144 , E;"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8554a3f5ca71c010VgnVCM1000000b205a0aRCRD;PONT DE MOLINS;CALLE;NUM;31;;;;;MADRID;MADRID;28038;PORTAZGO;PUENTE DE VALLECAS;445313;4471653;4.039.368.443.066.320;-3.644.378.931.194.480;913 037 096;913 800 850;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;II;2;SI;SI (c/ Pedreña);c/ Pont de Molins;SÍ;NO;Porterías, canasta;-;1503,13;Regular (necesita mejoras para garantizar la seguridad);Parque Lineal de Palomeras (550m);CD Nuevas Palomeras (650m);
5239;Colegio Público Miguel Blasco Vilatela;;;Comedor -  Horario ampliado - Planes de mejora;METRO: García Noblejas BUS: 4 , 28 , 38 , 48 , 70;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=da64a3f5ca71c010VgnVCM1000000b205a0aRCRD;HERMANOS GARCIA NOBLEJAS;CALLE;NUM;70;;;;;MADRID;MADRID;28037;PUEBLO NUEVO;CIUDAD LINEAL;446376;4475605;4.042.934.657.144.520;-36.321.872.882.400.400;913 043 999;913 043 999;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;COMUNIDAD;Lunes-Viernes;9:00-16:00;-;-;I;1;SI;SI (c/ Luis Campos);-;SI;Porche, toldo, arbolado;Porterías, canastas, mesas, rocódromo;Alumbrado;3569,911;Mejorable;Parque Santurce (500m), Parque Ascao (750m);CDM Pueblo Nuevo (650m);
5240;Colegio Público Miguel de Unamuno;;;Comedor - Transporte - Horario ampliado - Planes de mejora;METRO: Legazpi BUS: 8 , 19 , 22 , 45 , 47 , 59 , 85 , 86 , 123 , 247;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2084a3f5ca71c010VgnVCM1000000b205a0aRCRD;ALICANTE;CALLE;V;5;;;;;MADRID;MADRID;28045;DELICIAS;ARGANZUELA;441257;4471959;4.039.428.331.181.160;-36.934.728.308.868.700;915 282 554;915 282 554;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares;-;II;2;SI;SI (principal);-;SI;NO;Bancos, porterias, canastas;Alumbrado;1635,62;Regular (suelo irregular);Parque Calle Granito (30m), plaza Rutilio Gacís (300m);Polideportivo Arganzuela (160m), Matadero Madrid (550m);
5242;Colegio Público Miguel Servet;;;Comedor - Integración - Horario ampliado;BUS: 17 , 25 , 118 , 119;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7594a3f5ca71c010VgnVCM1000000b205a0aRCRD;FRAGATA;CALLE;V;33;;;;;MADRID;MADRID;28019;SAN ISIDRO;CARABANCHEL;437579;4471968;4.039.409.637.138.600;-3.736.808.786.537.960;914 611 757;914 627 953;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:15;Servicios Sociales de Zaida 16:15-20:00, Grupo Scout Heptágono sábados 16:00-20:30;III;2;SI;SI (c/ Fragata y c/ Castellflorite);-;NO;Porche (50m²);Porterías, canastas, columpios, bancos;Alumbrado, fuentes;1850,08 + 1370,84;Nuevo;;;
5243;Colegio Público Mirasierra;;;Comedor - Transporte - Horario ampliado;BUS: 133 , 134;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa4a3f5ca71c010VgnVCM1000000b205a0aRCRD;LA MASO;CALLE;NUM;22;;;;;MADRID;MADRID;28034;MIRASIERRA;FUENCARRAL-EL PARDO;439475;4482517;4.049.113.903.549.110;-37.141.984.471.966.600;917 345 665;917 350 356;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes PARTIDA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;2;NO (escaleras);NO;-;SI;2 Porches (50x3m), arbolado;Porterías, canastas;Alumbrado;4756,53;Mejorable (barreras arquitectónicas y elementos deteriorados);;;
5157;Colegio Público Monte de El Pardo;;;Comedor - Horario ampliado;BUS: 601, 602;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10c4a3f5ca71c010VgnVCM1000000b205a0aRCRD;GUARDIA;AVENIDA;NUM;19;;;;;MADRID;MADRID;28048;EL PARDO;FUENCARRAL-EL PARDO;434411;4485448;4.051.715.726.859.880;-3.774.264.310.704.680;913 760 692;913 760 636;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:30-16:30;Actividades extraescolares 16:30-18:00;-;III;2;NO;SI (Av. De la Guardia);c/ San Mansueto;NO;Toldos;Columpios;Alumbrado;364,768;Bueno (pero se deteriora más que se arregla);;;
5244;Colegio Público Navas de Tolosa;;;Transporte - Comedor - Horario ampliado - Planes de mejora;BUS: 59 , 79 RENFE: San Cristóbal de los Angeles;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=65d4a3f5ca71c010VgnVCM1000000b205a0aRCRD;BENIMAMET;CALLE;NUM;109;;;;;MADRID;MADRID;28021;SAN CRISTOBAL;VILLAVERDE;441908;4466410;40.344.340.447.262.400;-3.685.296.004.324.210;917 976 083;917 976 083;cp.navasdetolosa.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-19:00;Fútbol y baloncesto lunes-viernes;III;3;SI (2 patios);NO;NO;NO;NO;Canastas, porterías, columpios, zonas de tierra;Alumbrado;3960,31;Bueno;Parque de la Dehesa Bayal;Polideportivo Raúl González;
5247;Colegio Público Nuestra Señora de la Almudena;;;Comedor;METRO: Ibiza BUS: 15 , 20 , 26 , 61 , 63 , 69 , 152 , 202, 215;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0005a3f5ca71c010VgnVCM1000000b205a0aRCRD;LOPE DE RUEDA;CALLE;NUM;48;;;;;MADRID;MADRID;28009;IBIZA;RETIRO;442492;4474487;40.419.015.614.377.600;-36.778.727.223.264.900;915 735 899;915 743 106;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;;II;1;SI;SI (c/ Lope de Rueda);-;SI;Porche (60m²);Canastas, bancos;Alumbrado;452,28;Regular (recién reformado, presenta grietas en pavimentos);Parque del Retiro (180m);Centro Cultural Mercado de Ibiza (150m), Biblioteca Eugenio Trías (200m);
5248;Colegio Público Nuestra Señora de la Concepción;;;Comedor - Horario ampliado - Planes de mejora - Integración preferente (Trastornos generales del desarrollo);METRO: Barrio de la Concepcion BUS: 21;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5515a3f5ca71c010VgnVCM1000000b205a0aRCRD;VIRGEN DEL SAGRARIO;CALLE;NUM;24;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;444867;4476481;4.043.714.842.135.480;-36.500.522.880.397.200;914 040 275;914 047 955;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes;9:00-16:00;Actividades extraescolares 16:00-17:00;Centro Integrado de Servicios Sociales 16:30-20:00;III;2;NO (falta rampa de acceso);NO;-;SI;Porches (18x9), algo de arbolado;Porterías, canastas, mesas, bancos, pirámide de escalada, rocódromo, columpios;Fuente;3604,345;Mejorable (falta arreglar suelos);Parque el Calero (20m), Parque Pablo Raez (500m);Polideportivo Municipal (0m);
5249;Colegio Público Nuestra Señora de la Fuencisla;;;Comedor - Horario ampliado - Planes de mejora;BUS: 18 , 22 , 59 , 76 , 79 , 85 , 86 RENFE: Doce de Octubre;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa25a3f5ca71c010VgnVCM1000000b205a0aRCRD;TOMELLOSO;CALLE;V;39;;;;;MADRID;MADRID;28026;ALMENDRALES;USERA;440730;4470191;40.380.200.366.406.100;-3.698.252.688.578.990;914 754 327;915 001 173;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;I;2;SI;SI (c/ Tomelloso);-;SI;Porche (75m2), arbolado;Porterías, canastas, tobogán;NO;2789,92;Bueno;Parque de Pradolongo;;
5250;Colegio Público Nuestra Señora de la Luz;;;Transporte - Horario ampliado - Comedor - Planes de mejora;BUS: 22;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff35a3f5ca71c010VgnVCM1000000b205a0aRCRD;MAGNESIA;CALLE;V;9;;;;;MADRID;MADRID;28021;SAN ANDRES;VILLAVERDE;440182;4466348;4.034.365.972.711.240;-3.705.611.429.857.760;917 950 766;917 975 020;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;III;1;SI;SI (c/ Magnesia);c/ Amadeo Fernández;NO;SI;Canastas, toboganes, zona de tierra;Fuentes;1845,76;Bueno;;;
5251;Colegio Público Nuestra Señora de la Paloma;;;Comedor - Horario ampliado - Planes de mejora;METRO: La Latina BUS: 3 , 17 , 18 , 23 , 35 , 60 , 148;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4555a3f5ca71c010VgnVCM1000000b205a0aRCRD;TABERNILLAS;CALLE;V;2;;;;;MADRID;MADRID;28005;PALACIO;CENTRO;445938;4472508;404.110.845.196.558;-3.711.383.150.975.490;913 640 630 - 913 653 675;913 653 675;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-19:00;Campeonatos Fútbol fin de semana, club deportivo CDR La Paloma;II;2;SI;SI;-;SÍ;Porche (135m²);Porterías, canastas, juegos, bancos, rocódromos;Alumbrado, fuentes;245,076;Bueno;Plaza de los Carros (110m), Parque de la Cornisa (230m);Bibliotecas,centro cultural, Polideportivo Plaza Cebada (400m);
5252;Colegio Público Nuestra Señora del Lucero;;;Comedor - Horario ampliado - Transporte - Planes de mejora;METRO: Laguna BUS: 31 , 119 , 138 RENFE: Laguna;ENSEÑANZA: Educación Infantil - Primaria;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a65a3f5ca71c010VgnVCM1000000b205a0aRCRD;MUÑICO;CALLE;NUM;1;;;;;MADRID;MADRID;28047;LOS CARMENES;LATINA;437118;4472688;4.040.242.068.072.580;-37.410.476.655.898.700;914 647 678;914 647 678;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-17:00;-;II;3;SI;SI;-;SI (en gimnasio);NO;Canastas, porterías, mesas, columpios;NO;9139,73 + 2664,48;-;;;Patios muy amplios con suelos duros y de tierra, alguna vegetación
11167184;Colegio Público Nuria Espert;;;Comedor - Horario ampliado;Bus: SE 799;"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a8c4279bad91710VgnVCM1000001d4a900aRCRD;MARIA REICHE;CALLE;V;34;;;;;MADRID;MADRID;28055;TIMON;BARAJAS;448214;4482036;40.487.409.274.945.900;-36.110.407.043.008.700;686 545 008 (Secretaria);;cp.nuriaespert.madrid@educa.madrid.org;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes;-;-;-;III;-;-;-;-;-;-;-;-;0;-;;;Hasta 2021 pertenecía al distrito de Barajas
5255;Colegio Público Pablo Picasso;;;Comedor -Horario ampliado - Planes de mejora;BUS: 9 , 72 , 120 , 125;"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef75a3f5ca71c010VgnVCM1000000b205a0aRCRD;ANGEL LUIS DE LA HERRAN;CALLE;V;35;;;;;MADRID;MADRID;28043;PINAR DEL REY;HORTALEZA;445140;4480214;4.047.078.626.667.980;-3.647.156.116.262.380;913 821 795 / 917 646 297;917 646 297;;/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos;AYUNTAMIENTO;Lunes-Viernes CONTINUA;9:00-16:00;Actividades extraescolares 16:00-18:00;-;III;2;SI;SI (c/ Ángel Luis de la Herrán);-;NO;NO;Porterías, canastas, mesas;Alumbrado;4066,6399;Bueno;;;
