idPerson,dateTime,idDateTime,idAccident,adress,district,idDistrict,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2019S032318,2019-10-07T17:15:00+02:00,20191007171500,201910071715001 ,"CALL. PALMA / CALL. SAN BERNARDO, 1",1  CENTRO,1 ,Scope,Clear,0,Driver,25 - 29,Man,1,440.051.570,4.475.346.138,0
2019S032353,2019-10-07T10:15:00+02:00,20191007101500,2019100710150016,"CALL. AREQUIPA, 2",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Driver,45 - 49,Woman,0,445.565.171,4.480.019.375,0
2019S032355,2019-10-08T12:08:00+02:00,20191008120800,201910081208002 ,"PASEO. YESERIAS, 51",2  ARGANZUELA,2 ,Frontal-lateral collision,Clear,0,Driver,65 - 69,Man,1,440.112.935,4.472.088.358,0
2019S032364,2019-10-07T17:25:00+02:00,20191007172500,201910071725004 ,"CALL. MARTINEZ IZQUIERDO, 44",4  SALAMANCA,4 ,Fall,Clear,0,Driver,40 - 44,Man,0,443.386.783,4.476.201.470,0
2019S032399,2019-10-07T21:50:00+02:00,20191007215000,201910072150001 ,"CALL. ALCALA, 5",1  CENTRO,1 ,Fall,Clear,0,Driver,15 - 17,Man,1,440.461.289,4.474.303.716,0
2019S032458,2019-10-09T15:05:00+02:00,20191009150500,201910091505004 ,"CALL. MARIA DE MOLINA / CALL. PRINCIPE DE VERGARA, 50",4  SALAMANCA,4 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Woman,0,442.405.268,4.476.522.111,0
2019S032575,2019-10-09T20:40:00+02:00,20191009204000,2019100920400014,"CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR SEÑOR DE LA ELIPA, 67",14  MORATALAZ,14,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,0,444.728.545,4.473.490.589,0
2019S032645,2019-10-10T18:00:00+02:00,20191010180000,201910101800004 ,"CALL. ALCALA, 231",4  SALAMANCA,4 ,Lateral collision,Clear,0,Driver,45 - 49,Man,1,443.608.028,4.475.700.121,0
2019S032663,2019-10-10T20:45:00+02:00,20191010204500,2019101020450014,"CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA, 1",14  MORATALAZ,14,Frontal collision,Clear,0,Driver,21 - 24,Man,0,444.407.854,4.473.550.686,0
2019S032737,2019-10-11T8:10:00+02:00,201910118:0:0+,201910118:0:0+5 ,"CALL. LOPEZ DE HOYOS / CALL. CARTAGENA, 86",5  CHAMARTÍN,5 ,Scope,Clear,0,Driver,55 - 59,Man,1,442.685.174,4.477.128.841,0
2019S032806,2019-10-12T13:41:00+02:00,20191012134100,2019101213410015,"CALL. VIRGEN DE LA ALEGRIA, 4",15  CIUDAD LINEAL,15,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,444.165.759,4.475.982.853,0
2019S032872,2019-10-12T1:15:00+02:00,201910121:5:0+,201910121:5:0+3 ,"CALL. ALFONSO XII, 60",3  RETIRO,3 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,1,441.553.226,4.473.506.832,0
2019S032883,2019-10-14T10:30:00+02:00,20191014103000,201910141030001 ,"PLAZA. PUERTA CERRADA, 12",1  CENTRO,1 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Woman,0,439.882.297,4.473.938.706,0
2019S032928,2019-10-02T20:45:00+02:00,20191002204500,2019100220450010,"CALL. GUAREÑA / PLAZA. DISTRITO LATINA, 22",10  LATINA,10,Fall,Clear,0,Driver,55 - 59,Man,0,435.090.962,4.470.731.778,0
2019S032930,2019-10-05T20:45:00+02:00,20191005204500,2019100520450012,"AVDA. ANDALUCIA, 1",12  USERA,12,Fall,Clear,0,Driver,40 - 44,Woman,1,441.030.047,4.469.655.979,0
2019S032970,2019-10-14T10:05:00+02:00,20191014100500,201910141005003 ,"CALL. SAMARIA / AVDA. NAZARET, 1",3  RETIRO,3 ,Fall,Clear,0,Driver,45 - 49,Man,1,442.852.156,4.473.646.871,0
2019S032978,2019-10-14T20:40:00+02:00,20191014204000,201910142040004 ,"CALL. JOSE ORTEGA Y GASSET / PLAZA. MARQUES DE SALAMANCA, 35",4  SALAMANCA,4 ,Fall,Light rain,0,Driver,25 - 29,Woman,0,442.284.441,4.475.718.930,0
2019S033013,2019-10-02T20:45:00+02:00,20191002204500,2019100220450010,"CALL. FLAUTAS / CALL. CLARINETES, 48",10  LATINA,10,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,0,435.059.870,4.469.085.990,0
2019S033057,2019-10-15T16:40:00+02:00,20191015164000,2019101516400015,"CALL. CYESA, 3",15  CIUDAD LINEAL,15,Fall,Clear,0,Driver,18 - 20,Man,0,444.057.599,4.475.695.182,0
2019S033074,2019-10-15T19:05:00+02:00,20191015190500,201910151905007 ,"CALL. SAGASTA / CALL. FRANCISCO DE ROJAS, 15",7  CHAMBERÍ,7 ,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,440.682.999,4.475.550.643,0
2019S033087,2019-10-04T17:13:00+02:00,20191004171300,2019100417130010,"CALL. CARABIAS, 1",10  LATINA,10,Hitting a person,NULL,0,Driver,45 - 49,Man,0,434.917.308,4.472.400.978,0
2019S033087,2019-10-04T17:13:00+02:00,20191004171300,2019100417130010,"CALL. CARABIAS, 1",10  LATINA,10,Hitting a person,NULL,0,Pedestrian,50 - 54,Man,0,434.917.308,4.472.400.978,0
2019S033093,2019-10-15T17:33:00+02:00,20191015173300,201910151733005 ,"PASEO. LA HABANA, 144A",5  CHAMARTÍN,5 ,Lateral collision,Clear,0,Driver,35 - 39,Man,0,442.201.229,4.478.802.030,0
2019S033105,2019-10-15T21:20:00+02:00,20191015212000,201910152120005 ,"CALL. ENRIQUE LARRETA, 7",5  CHAMARTÍN,5 ,Lateral collision,Clear,0,Driver,40 - 44,Man,0,441.808.549,4.479.890.225,0
2019S033112,2019-10-16T22:10:00+02:00,20191016221000,201910162210001 ,"GTA. RUIZ JIMENEZ / CALL. ALBERTO AGUILERA, 1",1  CENTRO,1 ,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,1,440.107.194,4.475.680.549,0
2019S033115,2019-10-16T23:20:00+02:00,20191016232000,201910162320004 ,"CALL. DUQUE DE SESTO, 7",4  SALAMANCA,4 ,Scope,Clear,0,Driver,25 - 29,Man,NULL,442.447.734,4.474.884.360,0
2019S033133,2019-10-14T7:55:00+02:00,201910147:5:0+,201910147:5:0+12,"CALL. EVANGELIOS / CALL. OLVIDO, 1",12  USERA,12,Frontal-lateral collision,Light rain,0,Driver,21 - 24,Man,0,440.375.766,4.470.531.150,0
2019S033141,2019-10-16T8:40:00+02:00,201910168:0:0+,201910168:0:0+2 ,"CALL. JUAN DE MARIANA, 15",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,35 - 39,Woman,0,441.649.806,4.472.076.186,0
2019S033141,2019-10-16T8:40:00+02:00,201910168:0:0+,201910168:0:0+2 ,"CALL. JUAN DE MARIANA, 15",2  ARGANZUELA,2 ,Fall,Clear,0,Pedestrian,55 - 59,Man,0,441.649.806,4.472.076.186,0
2019S033161,2019-10-17T15:15:00+02:00,20191017151500,201910171515001 ,"CALL. SAN BERNARDO, 27",1  CENTRO,1 ,Lateral collision,Cloudy,0,Driver,40 - 44,Man,0,439.976.382,4.474.946.205,0
2019S033173,2019-10-17T16:00:00+02:00,20191017160000,201910171600001 ,"PASEO. RECOLETOS, 7",1  CENTRO,1 ,Scope,Clear,0,Driver,45 - 49,Man,0,441.218.503,4.474.687.402,0
2019S033177,2019-10-09T19:35:00+02:00,20191009193500,2019100919350010,"CALL. ESCALONA, 48",10  LATINA,10,Scope,Clear,0,Driver,06 - 09,Man,0,435.322.552,4.472.046.398,0
2019S033221,2019-10-17T7:05:00+02:00,201910177:5:0+,201910177:5:0+14,"AVDA. MORATALAZ / PLAZA. CORREGIDOR ALONSO DE AGUILAR, 37",14  MORATALAZ,14,Frontal-lateral collision,Light rain,0,Driver,45 - 49,Woman,0,444.100.360,4.473.166.394,0
2019S033232,2019-10-17T22:45:00+02:00,20191017224500,201910172245001 ,"CALL. GRAN VIA, 46",1  CENTRO,1 ,Scope,Clear,0,Driver,18 - 20,Woman,0,440.141.191,4.474.648.510,0
2019S033273,2019-10-18T8:15:00+02:00,201910188:5:0+,201910188:5:0+6 ,"CALL. BRAVO MURILLO, 133",6  TETUÁN,6 ,Fall,Light rain,0,Driver,45 - 49,Man,1,440.339.789,4.477.948.143,0
2019S033299,2019-10-17T15:30:00+02:00,20191017153000,2019101715300012,"CALL. EVANGELIOS, 1",12  USERA,12,Fall,NULL,0,Driver,30 - 34,Man,NULL,440.587.665,4.470.532.884,0
2019S033316,2019-10-17T20:00:00+02:00,20191017200000,201910172000005 ,"CALL. AGUSTIN DE FOXA, 58",5  CHAMARTÍN,5 ,Fall,Clear,0,Driver,25 - 29,Woman,1,441.921.287,4.480.472.815,0
2019S033325,2019-10-18T15:25:00+02:00,20191018152500,201910181525004 ,"CALL. SERRANO, 1",4  SALAMANCA,4 ,Scope,Clear,0,Driver,45 - 49,Man,0,441.576.661,4.474.684.923,0
2019S033481,2019-10-20T13:20:00+02:00,20191020132000,2019102013200020,"AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA, 2B",20  SAN BLAS-CANILLEJAS,20,Fall,Cloudy,0,Driver,60 - 64,Man,1,447.725.414,4.477.099.314,0
2019S033482,2019-10-20T13:45:00+02:00,20191020134500,201910201345006 ,"CALL. ORENSE, 18",6  TETUÁN,6 ,Scope,Light rain,0,Driver,15 - 17,Man,0,441.057.896,4.477.975.082,0
2019S033483,2019-10-20T14:12:00+02:00,20191020141200,201910201412001 ,"TRVA. SAN MATEO / CALL. HORTALEZA, 1",1  CENTRO,1 ,Frontal-lateral collision,Cloudy,0,Driver,18 - 20,Man,0,440.803.752,4.475.166.668,0
2019S033517,2019-10-20T11:00:00+02:00,20191020110000,2019102011000010,"CALL. ANTONIA CALVO / CALL. ALHAMBRA, 24",10  LATINA,10,Frontal-lateral collision,Clear,0,Driver,45 - 49,Woman,0,436.790.826,4.472.600.748,0
2019S033546,2019-10-21T14:00:00+02:00,20191021140000,201910211400006 ,"CALL. BRAVO MURILLO, 155",6  TETUÁN,6 ,Lateral collision,Clear,0,Driver,25 - 29,Woman,0,440.357.668,4.478.126.089,0
2019S033563,2019-10-21T15:25:00+02:00,20191021152500,201910211525003 ,"CALL. O'DONNELL / AVDA. MENENDEZ PELAYO, 4",3  RETIRO,3 ,Hitting a person,Clear,0,Driver,18 - 20,Woman,0,442.281.794,4.474.757.994,0
2019S033563,2019-10-21T15:25:00+02:00,20191021152500,201910211525003 ,"CALL. O'DONNELL / AVDA. MENENDEZ PELAYO, 4",3  RETIRO,3 ,Hitting a person,Clear,0,Pedestrian,45 - 49,Man,0,442.281.794,4.474.757.994,0
2019S033667,2019-10-22T20:00:00+02:00,20191022200000,201910222000001 ,"PASEO. PRADO, 14",1  CENTRO,1 ,Scope,Light rain,0,Driver,-- - --,Unknown,NULL,441.109.260,4.473.970.983,NULL
2019S033668,2019-10-22T19:55:00+02:00,20191022195500,2019102219550020,"PLAZA. CRONOS / CALL. INOCENTA DE MESA, 5",20  SAN BLAS-CANILLEJAS,20,Frontal-lateral collision,Light rain,0,Driver,60 - 64,Man,0,447.535.430,4.476.795.230,0
2019S033669,2019-10-22T20:00:00+02:00,20191022200000,201910222000006 ,"CALL. BRAVO MURILLO, 120",6  TETUÁN,6 ,Scope,Light rain,0,Driver,30 - 34,Woman,0,440.330.805,4.477.820.794,0
2019S033678,2019-10-22T9:00:00+02:00,201910229:0:0+,201910229:0:0+8 ,"CALL. JUANITA CRUZ / CALL. GLORIA FUERTES, 1",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,55 - 59,Man,1,438.677.170,4.483.123.101,0
2019S033688,2019-03-25T10:10:00+02:00,20190325101000,201903251010004 ,"CALL. ALCANTARA, 46",4  SALAMANCA,4 ,Scope,Clear,0,Driver,25 - 29,Man,NULL,442.857.934,4.475.708.174,0
2019S033730,2019-10-23T11:10:00+02:00,20191023111000,201910231110007 ,"CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO, 11",7  CHAMBERÍ,7 ,Fall,Light rain,0,Driver,18 - 20,Man,0,441.042.126,4.475.917.954,0
2019S033730,2019-10-23T11:10:00+02:00,20191023111000,201910231110007 ,"CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO, 11",7  CHAMBERÍ,7 ,Fall,Light rain,0,Pedestrian,70 - 74,Woman,0,441.042.126,4.475.917.954,0
2019S033740,2019-10-22T22:00:00+02:00,20191022220000,201910222200007 ,"CALL. FUENCARRAL, 134",7  CHAMBERÍ,7 ,Frontal-lateral collision,Light rain,0,Driver,60 - 64,Man,0,440.344.152,4.475.878.064,0
2019S033901,2019-10-25T9:24:00+02:00,201910259:4:0+,201910259:4:0+1 ,"CALL. ALCALA / CALL. MARQUES DE CUBAS, 44",1  CENTRO,1 ,Fall,Clear,0,Driver,35 - 39,Man,1,440.963.985,4.474.465.897,0
2019S033921,2019-10-18T8:41:00+02:00,201910188:1:0+,201910188:1:0+9 ,"CALL. PRINCESA, 92",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,30 - 34,Man,0,439.057.510,4.476.171.540,0
2019S033987,2019-10-26T4:30:00+02:00,201910264:0:0+,201910264:0:0+7 ,"CALL. ELOY GONZALO, 33",7  CHAMBERÍ,7 ,Fall,Clear,0,Driver,30 - 34,Man,1,440.643.369,4.476.243.753,1
2019S034011,2019-10-26T1:42:00+02:00,201910261:2:0+,201910261:2:0+3 ,"AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO, 43",3  RETIRO,3 ,Fall,Clear,0,Driver,30 - 34,Man,0,442.382.142,4.472.753.318,0
2019S034015,2019-10-26T9:30:00+02:00,201910269:0:0+,201910269:0:0+4 ,"CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA, 46",4  SALAMANCA,4 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,1,442.373.132,4.476.234.078,0
2019S034064,2019-10-27T0:38:00+02:00,201910270:8:0+,201910270:8:0+7 ,"PLAZA. ALONSO MARTINEZ / CALL. SAGASTA, 1",7  CHAMBERÍ,7 ,Hitting a person,Clear,0,Driver,-- - --,Man,NULL,440.924.766,4.475.481.487,0
2019S034064,2019-10-27T0:38:00+02:00,201910270:8:0+,201910270:8:0+7 ,"PLAZA. ALONSO MARTINEZ / CALL. SAGASTA, 1",7  CHAMBERÍ,7 ,Hitting a person,Clear,0,Pedestrian,35 - 39,Man,0,440.924.766,4.475.481.487,0
2019S034153,2019-10-27T22:15:00+02:00,20191027221500,201910272215005 ,"CALL. LOPEZ DE HOYOS, 66",5  CHAMARTÍN,5 ,Fall,Clear,0,Driver,-- - --,Unknown,NULL,442.472.523,4.476.985.533,0
2019S034187,2019-10-28T15:45:00+02:00,20191028154500,201910281545003 ,"AVDA. MENENDEZ PELAYO, 65",3  RETIRO,3 ,Fall,Clear,0,Driver,21 - 24,Man,1,442.547.533,4.473.890.130,0
2019S034202,2019-10-26T17:25:00+02:00,20191026172500,2019102617250020,"AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA, 7",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,0,Driver,50 - 54,Man,1,447.749.721,4.477.040.373,0
2019S034269,2019-10-27T17:20:00+02:00,20191027172000,201910271720004 ,"CALL. ALCALA, 200A",4  SALAMANCA,4 ,Fall,Cloudy,0,Driver,55 - 59,Man,1,443.701.454,4.475.744.150,0
2019S034331,2019-10-30T10:00:00+02:00,20191030100000,201910301000001 ,"RONDA. SEGOVIA / CALL. SEGOVIA, 1",1  CENTRO,1 ,Scope,Clear,0,Driver,50 - 54,Woman,0,439.170.789,4.473.918.183,0
2019S034336,2019-10-29T11:00:00+02:00,20191029110000,2019102911000010,"CALL. SAN CONRADO / AVDA. MANZANARES, 3",10  LATINA,10,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,NULL,438.620.391,4.473.059.714,0
2019S034457,2019-10-29T20:10:00+02:00,20191029201000,2019102920100015,"CALL. ARTURO SORIA, 334A",15  CIUDAD LINEAL,15,Fall,Clear,0,Driver,40 - 44,Man,0,443.537.977,4.481.355.517,0
2019S034540,2019-11-01T11:00:00+02:00,20191101110000,201911011100008 ,"PISTA. CRISTO DE EL PARDO, 1",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,35 - 39,Man,1,433.574.667,4.485.681.883,0
2019S034555,2019-10-31T21:05:00+02:00,20191031210500,201910312105001 ,"PASEO. PRADO, 40",1  CENTRO,1 ,Scope,Clear,0,Driver,21 - 24,Man,1,441.254.740,4.473.522.241,0
2019S034565,2019-10-31T15:50:00+02:00,20191031155000,201910311550002 ,"CALL. EMBAJADORES, 172",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,21 - 24,Man,0,440.971.516,4.471.864.393,0
2019S034665,2019-11-02T11:45:00+02:00,20191102114500,201911021145008 ,"COLPB. MONTE DE EL PARDO, 0, 0",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,18 - 20,Man,1,434.568.507,4.485.825.265,0
2019S034766,2019-10-23T19:50:00+02:00,20191023195000,2019102319500011,"AVDA. POBLADOS / CALL. CERILLERAS, 114",11  CARABANCHEL,11,Frontal-lateral collision,Clear,0,Driver,-  - 5 ,Man,0,438.219.657,4.469.422.637,0
2019S034836,2019-11-05T13:10:00+02:00,20191105131000,2019110513100020,"AVDA. CANILLEJAS A VICALVARO, 68A",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,0,Driver,70 - 74,Man,0,448.142.812,4.475.664.071,0
2019S034854,2019-11-04T15:49:00+02:00,20191104154900,2019110415490014,"AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA, 55",14  MORATALAZ,14,Fall,Clear,0,Driver,70 - 74,Woman,0,445.288.431,4.473.660.740,0
2019S034858,2019-11-04T17:02:00+02:00,20191104170200,201911041702005 ,"CALL. JOAQUIN COSTA, 9",5  CHAMARTÍN,5 ,Fall,Clear,0,Driver,30 - 34,Woman,0,441.513.351,4.477.518.341,0
2019S034953,2019-11-06T16:45:00+02:00,20191106164500,201911061645003 ,"PASEO. PRADO / PLAZA. CIBELES, 1",3  RETIRO,3 ,Lateral collision,Clear,0,Driver,25 - 29,Woman,NULL,441.202.397,4.474.453.166,0
2019S034960,2019-11-06T23:56:00+02:00,20191106235600,201911062356004 ,"INS. AVENIDA DE LOS TOREROS / CALL. FRANCISCO SANTOS, 0",4  SALAMANCA,4 ,Frontal-lateral collision,Cloudy,0,Driver,40 - 44,Woman,NULL,443.655.112,4.476.086.947,0
2019S035065,2019-11-07T20:40:00+02:00,20191107204000,2019110720400020,"CALL. TOSCANA / AVDA. GUADALAJARA, 160",20  SAN BLAS-CANILLEJAS,20,Frontal collision,Light rain,0,Driver,55 - 59,Woman,0,447.996.298,4.474.775.143,0
2019S035125,2019-11-08T15:20:00+02:00,20191108152000,201911081520002 ,"CALL. BATALLA DEL SALADO / CALL. CACERES, 36",2  ARGANZUELA,2 ,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,1,440.903.217,4.472.239.793,0
2019S035207,2019-11-08T23:40:00+02:00,20191108234000,201911082340001 ,"CALL. ATOCHA, 119",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,40 - 44,Man,0,441.110.251,4.473.491.998,0
2019S035249,2019-11-09T20:00:00+02:00,20191109200000,201911092000004 ,"CALL. PRINCIPE DE VERGARA, 12",4  SALAMANCA,4 ,Frontal-lateral collision,Light rain,0,Driver,35 - 39,Man,0,442.302.522,4.475.076.224,0
2019S035312,2019-11-10T0:10:00+02:00,201911100:0:0+,201911100:0:0+1 ,"PLAZA. SAN ILDEFONSO, 1",1  CENTRO,1 ,Frontal-lateral collision,NULL,0,Driver,21 - 24,Man,NULL,440.443.170,4.475.090.027,0
2019S035344,2019-11-09T13:55:00+02:00,20191109135500,201911091355008 ,"AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA, 3",8  FUENCARRAL-EL PARDO,8 ,Hitting a person,Clear,0,Driver,40 - 44,Man,1,442.002.578,4.481.710.758,0
2019S035344,2019-11-09T13:55:00+02:00,20191109135500,201911091355008 ,"AVDA. LLANO CASTELLANO / AVDA. CARDENAL HERRERA ORIA, 3",8  FUENCARRAL-EL PARDO,8 ,Hitting a person,Clear,0,Pedestrian,06 - 09,Woman,0,442.002.578,4.481.710.758,0
2019S035414,2019-11-09T15:30:00+02:00,20191109153000,201911091530002 ,"PASEO. CHOPERA, 33",2  ARGANZUELA,2 ,Hitting a person,Clear,0,Driver,25 - 29,Man,0,440.577.978,4.471.800.847,0
2019S035414,2019-11-09T15:30:00+02:00,20191109153000,201911091530002 ,"PASEO. CHOPERA, 33",2  ARGANZUELA,2 ,Hitting a person,Clear,0,Pedestrian,25 - 29,Man,0,440.577.978,4.471.800.847,0
2019S035417,2019-11-11T18:10:00+02:00,20191111181000,201911111810004 ,"CALL. GOYA, 24",4  SALAMANCA,4 ,Other,Clear,0,Driver,40 - 44,Woman,NULL,442.052.563,4.475.163.014,0
2019S035430,2019-11-11T20:48:00+02:00,20191111204800,201911112048003 ,"AVDA. MENENDEZ PELAYO, 75",3  RETIRO,3 ,Scope,Clear,0,Driver,40 - 44,Man,0,442.584.142,4.473.540.956,0
2019S035440,2019-11-12T7:40:00+02:00,201911127:0:0+,201911127:0:0+2 ,"CALL. TENIENTE CORONEL NOREÑA / CALL. TERESA LOPEZ VALCARCEL, 24",2  ARGANZUELA,2 ,Lateral collision,Clear,0,Driver,40 - 44,Woman,1,441.135.552,4.471.119.444,0
2019S035493,2019-11-09T21:00:00+02:00,20191109210000,201911092100004 ,"CALL. SERRANO / CALL. ARMADA ESPAÑOLA, 13",4  SALAMANCA,4 ,Fall,Light rain,0,Driver,35 - 39,Man,0,441.620.578,4.475.016.276,0
2019S035513,2019-11-12T19:05:00+02:00,20191112190500,201911121905001 ,"PLAZA. SANTO DOMINGO / CALL. SILVA, 1",1  CENTRO,1 ,Fall,Clear,0,Driver,35 - 39,Man,0,439.913.855,4.474.677.690,0
2019S035514,2019-11-12T19:30:00+02:00,20191112193000,201911121930004 ,"CALL. ALCALA / CALL. MARTIRES CONCEPCIONISTAS, 183",4  SALAMANCA,4 ,Lateral collision,Clear,0,Driver,35 - 39,Man,NULL,443.140.077,4.475.410.560,0
2019S035527,2019-11-13T0:41:00+02:00,201911130:1:0+,201911130:1:0+1 ,"RONDA. SEGOVIA, 45",1  CENTRO,1 ,Frontal-lateral collision,Light rain,0,Driver,30 - 34,Man,0,439.613.817,4.473.176.721,0
2019S035582,2019-11-13T14:30:00+02:00,20191113143000,2019111314300013,"AVDA. PEÑA PRIETA / CALL. PICO ALMANZOR, 72",13  PUENTE DE VALLECAS,13,Frontal collision,Clear,0,Driver,60 - 64,Man,0,443.665.929,4.472.658.606,0
2019S035586,2019-11-12T21:45:00+02:00,20191112214500,201911122145007 ,"CALL. GENERAL ALVAREZ DE CASTRO / CALL. ELOY GONZALO, 1",7  CHAMBERÍ,7 ,Scope,Clear,0,Driver,25 - 29,Woman,0,440.478.661,4.476.202.184,0
2019S035655,2019-11-13T13:25:00+02:00,20191113132500,201911131325002 ,"PASEO. CHOPERA / PLAZA. GENERAL MAROTO, 10",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,21 - 24,Woman,0,440.692.729,4.471.691.278,0
2019S035655,2019-11-13T13:25:00+02:00,20191113132500,201911131325002 ,"PASEO. CHOPERA / PLAZA. GENERAL MAROTO, 10",2  ARGANZUELA,2 ,Fall,Clear,0,Pedestrian,30 - 34,Man,0,440.692.729,4.471.691.278,0
2019S035679,2019-11-13T20:20:00+02:00,20191113202000,201911132020002 ,"PASEO. ESPERANZA / CALL. GARGANTILLA, 12",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,40 - 44,Woman,0,440.319.546,4.472.305.949,0
2019S035751,2019-11-14T14:10:00+02:00,20191114141000,201911141410003 ,"PLAZA. CONDE DE CASAL / AVDA. MEDITERRANEO, 2",3  RETIRO,3 ,Lateral collision,Clear,0,Driver,18 - 20,Woman,1,443.117.783,4.473.139.067,0
2019S035767,2019-11-15T15:00:00+02:00,20191115150000,201911151500004 ,"CALL. SERRANO, 100",4  SALAMANCA,4 ,Fall,Clear,0,Driver,30 - 34,Man,0,441.755.834,4.476.119.197,0
2019S035786,2019-11-13T19:40:00+02:00,20191113194000,2019111319400011,"CALL. JACOBINIA / CALL. EUGENIA DE MONTIJO, 20",11  CARABANCHEL,11,Frontal-lateral collision,Clear,0,Driver,21 - 24,Woman,0,436.374.659,4.469.873.308,0
2019S035805,2019-11-14T20:45:00+02:00,20191114204500,201911142045002 ,"PASEO. ESPERANZA / CALL. MORATINES, 18",2  ARGANZUELA,2 ,Frontal-lateral collision,Cloudy,0,Driver,25 - 29,Man,0,440.179.221,4.472.589.582,0
2019S035904,2019-11-15T20:15:00+02:00,20191115201500,201911152015005 ,"AVDA. ALFONSO XIII, 147",5  CHAMARTÍN,5 ,Lateral collision,Clear,0,Driver,25 - 29,Man,0,442.689.685,4.479.072.205,0
2019S036005,2019-11-14T12:00:00+02:00,20191114120000,2019111412000010,"AVDA. PORTUGAL / PQUE. MADRID RIO, 1",10  LATINA,10,Hitting a person,Clear,0,Driver,21 - 24,Man,0,438.680.003,4.474.292.019,0
2019S036005,2019-11-14T12:00:00+02:00,20191114120000,2019111412000010,"AVDA. PORTUGAL / PQUE. MADRID RIO, 1",10  LATINA,10,Hitting a person,Clear,0,Pedestrian,55 - 59,Man,0,438.680.003,4.474.292.019,0
2019S036046,2019-11-18T15:15:00+02:00,20191118151500,201911181515004 ,"CALL. SERRANO / CALL. AYALA, 33",4  SALAMANCA,4 ,Scope,Clear,0,Driver,25 - 29,Woman,NULL,441.683.434,4.475.446.946,0
2019S036089,2019-11-19T9:10:00+02:00,201911199:0:0+,201911199:0:0+18,"CALL. MARTIN MUÑOZ DE LAS POSADAS, 7K",18  VILLA DE VALLECAS,18,Lateral collision,Clear,0,Driver,35 - 39,Man,1,446.858.714,4.469.552.747,0
2019S036089,2019-11-19T9:10:00+02:00,201911199:0:0+,201911199:0:0+18,"CALL. MARTIN MUÑOZ DE LAS POSADAS, 7K",18  VILLA DE VALLECAS,18,Lateral collision,Clear,0,Passenger,-  - 5 ,Woman,0,446.858.714,4.469.552.747,0
2019S036119,2019-11-19T15:20:00+02:00,20191119152000,201911191520001 ,"ATOCHA,123",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,35 - 39,Man,0,441.063.865,4.473.475.165,0
2019S036327,2019-11-22T5:55:00+02:00,201911225:5:0+,201911225:5:0+1 ,"CALL. GRAN VIA, 11",1  CENTRO,1 ,Frontal-lateral collision,Light rain,0,Driver,30 - 34,Man,1,440.684.751,4.474.563.685,0
2019S036377,2019-11-21T21:15:00+02:00,20191121211500,201911212115009 ,"GTA. SAN VICENTE, 1",9  MONCLOA-ARAVACA,9 ,Fall,Light rain,0,Driver,25 - 29,Man,1,438.855.969,4.474.647.381,0
2019S036406,2019-11-21T16:20:00+02:00,20191121162000,201911211620002 ,"CALL. TOLEDO / PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS, 166",2  ARGANZUELA,2 ,Fall,Light rain,0,Driver,40 - 44,Man,0,439.470.807,4.472.756.825,0
