num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S022094;25/07/2022;16:25:00;CALL. CAMINO VIEJO DE LEGANES, 10;10;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.551.011;4.471.551.829;N;NULL
2022S022107;25/07/2022;21:50:00;CAMINO VINATEROS-DE LA MARROQUINA;105;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;4;Fallecido 24 horas;445.056.316;4.473.354.418;N;NULL
2022S022133;26/07/2022;13:30:00;CALL. EMBAJADORES, 92;92;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.505.988;4.472.719.395;N;NULL
2022S022189;26/07/2022;9:00:00;CALL. RIBERA DEL SENA, 27;27;21;BARAJAS;Otro;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;447.260.819;4.479.645.158;N;NULL
2022S022202;26/07/2022;19:45:00;GTA. ISAAC RABIN / CALL. DOCTOR RAMON CASTROVIEJO;0;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;3;Ingreso superior a 24 horas;438.285.570;4.480.494.978;N;NULL
2022S022234;27/07/2022;20:00:00;AVDA. MIRAFLORES, 53;53;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437.975.467;4.480.173.057;N;NULL
2022S022299;28/07/2022;20:00:00;CALL. SUECIA, 83;83;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;448.619.114;4.475.942.821;N;NULL
2022S022302;28/07/2022;19:10:00;PLAZA. REPUBLICA ARGENTINA / CALL. SERRANO;3;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441.839.417;4.477.373.404;N;NULL
2022S022303;28/07/2022;19:40:00;CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA;1;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;442.921.983;4.483.171.641;N;NULL
2022S022329;27/07/2022;10:50:00;CALL. AUTOL, 3;3;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;444.221.934;4.477.778.328;N;NULL
2022S022348;28/07/2022;21:50:00;CALL. MATEO INURRIA / PLAZA. CASTILLA;9;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.658.843;4.479.740.204;N;NULL
2022S022379;29/07/2022;21:40:00;CALL. ANTONIO LOPEZ, 151;151;12;USERA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.685.571;4.470.920.624;N;NULL
2022S022463;30/07/2022;22:40:00;CALL. MAYOR, 58;58;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.795.071;4.474.145.772;S;NULL
2022S022478;31/07/2022;9:35:00;PASEO. MARIA TERESA / PASEO. TORRECILLA;1;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;437.749.283;4.474.681.586;N;NULL
2022S022478;31/07/2022;9:35:00;PASEO. MARIA TERESA / PASEO. TORRECILLA;1;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;437.749.283;4.474.681.586;N;NULL
2022S022488;31/07/2022;16:00:00;CALL. FERROVIARIOS / CALL. ANTONIO VELASCO ZAZO;110;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.218.738;4.470.305.078;N;NULL
2022S022491;30/07/2022;19:20:00;CALL. MONASTERIO DE EL PAULAR / CALL. MONASTERIO DE LAS BATUECAS;13;8;FUENCARRAL-EL PARDO;Caída;Nublado;Bicicleta;Conductor;De 21 a 24 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;440.271.964;4.483.638.508;N;NULL
2022S022567;02/08/2022;11:45:00;AVDA. SALMEDINA / CALL. ANTONIO GADES;125;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;449.147.237;4.467.736.865;N;NULL
2022S022575;31/07/2022;22:00:00;PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS / CALL. GASOMETRO;25;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440.004.746;4.472.602.444;N;NULL
2022S022575;31/07/2022;22:00:00;PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS / CALL. GASOMETRO;25;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;440.004.746;4.472.602.444;N;NULL
2022S022642;03/08/2022;13:20:00;CALL. SAN CESAREO / CALL. SAN EUSTAQUIO;6;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.386.577;4.465.468.504;N;NULL
2022S022672;03/08/2022;21:45:00;AVDA. GUADALAJARA / CALL. LA ALBERICIA;109;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448.016.355;4.474.854.067;N;NULL
2022S022681;04/08/2022;8:06:00;PLAZA. ALONSO MARTINEZ, 5;5;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.980.999;4.475.451.341;N;NULL
2022S022698;04/08/2022;15:30:00;CALL. EMILIO FERRARI / CALL. LLANOS DE ESCUDERO;118;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445.876.986;4.475.376.765;N;NULL
2022S022712;04/08/2022;17:40:00;AVDA. ALBUFERA, 50;50;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.533.466;4.471.955.582;N;NULL
2022S022723;04/08/2022;20:50:00;AVDA. MAYORAZGO / AUTOV. M-45;131;18;VILLA DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;447.771.344;4.468.093.644;N;NULL
2022S022724;04/08/2022;7:10:00;CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA;35;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443.611.681;4.483.945.110;N;NULL
2022S022724;04/08/2022;7:10:00;CALL. VALCARLOS / AVDA. SANTO DOMINGO DE LA CALZADA;35;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Hombre;NULL;NULL;443.611.681;4.483.945.110;N;NULL
2022S022730;05/08/2022;0:05:00;CALL. EMBAJADORES / CALL. JAIME EL CONQUISTADOR;134;2;ARGANZUELA;Alcance;NULL;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;NULL;440.793.697;4.472.205.392;N;NULL
2022S022755;05/08/2022;10:30:00;TRVA. IVAN DE VARGAS, 3;3;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.656.881;4.472.765.136;N;NULL
2022S022755;05/08/2022;10:30:00;TRVA. IVAN DE VARGAS, 3;3;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;438.656.881;4.472.765.136;N;NULL
2022S022755;05/08/2022;10:30:00;TRVA. IVAN DE VARGAS, 3;3;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.656.881;4.472.765.136;N;NULL
2022S022756;05/08/2022;9:24:00;AVDA. MANZANARES, 26;26;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438.704.529;4.473.219.930;N;NULL
2022S022756;05/08/2022;9:24:00;AVDA. MANZANARES, 26;26;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;438.704.529;4.473.219.930;N;NULL
2022S022759;05/08/2022;10:15:00;AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 154;154;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;447.923.749;4.483.301.193;N;NULL
2022S022778;05/08/2022;14:45:00;CALL. ISLA DE JAVA, 33;33;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.229.078;4.482.211.059;N;NULL
2022S022818;06/08/2022;8:35:00;AVDA. NICETO ALCALA ZAMORA / CTRA. ACCESO A LA ESTACION DE AUTOBUSES DE LA E.M.T.;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444.947.533;4.481.407.319;N;NULL
2022S022821;06/08/2022;7:20:00;CALL. TOLEDO, 74;74;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439.761.301;4.473.441.136;N;NULL
2022S022827;06/08/2022;13:45:00;CALL. LUIS MITJANS / AVDA. CIUDAD DE BARCELONA;1;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443.026.668;4.472.320.488;N;NULL
2022S022882;06/08/2022;22:10:00;PASEO. PONTONES, 11;11;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.467.899;4.473.063.573;N;NULL
2022S022921;08/08/2022;12:33:00;IDB. PARQUE ENRIQUE TIERNO GALVAN, 0;0;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;441.788.753;4.471.284.822;N;NULL
2022S022950;08/08/2022;21:50:00;CALL. SAN BERNARDO / CALL. GRAN VIA;8;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.951.081;4.474.801.704;N;NULL
2022S022950;08/08/2022;21:50:00;CALL. SAN BERNARDO / CALL. GRAN VIA;8;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439.951.081;4.474.801.704;N;NULL
2022S022970;09/08/2022;7:45:00;RONDA. SEGOVIA, 37B;37B;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.101.875;4.473.542.372;N;NULL
2022S022975;09/08/2022;11:20:00;CALL. CASTILLO DE CANDANCHU / CALL. PUENTE LA REINA;8A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.564.388;4.483.662.295;N;NULL
2022S023042;10/08/2022;19:42:00;CALL. LEONARDO PRIETO CASTRO, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.600.967;4.478.336.409;N;NULL
2022S023074;11/08/2022;17:55:00;CALL. FLAUTAS / CALL. CLARINETES;9;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435.062.144;4.469.091.340;N;NULL
2022S023135;11/08/2022;20:58:00;CALL. PICO DE LOS ARTILLEROS, 84;84;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445.720.592;4.472.999.524;N;NULL
2022S023143;12/08/2022;20:50:00;CALL. PRINCESA / PLAZA. ESPAÑA;2;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;NULL;NULL;439.601.676;4.475.127.428;N;NULL
2022S023181;13/08/2022;13:15:00;CALL. SANTURCE / CALL. BERASTEGUI;11;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;445.771.219;4.475.194.479;N;NULL
2022S023181;13/08/2022;13:15:00;CALL. SANTURCE / CALL. BERASTEGUI;11;15;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445.771.219;4.475.194.479;N;NULL
2022S023248;14/08/2022;11:08:00;CALL. TUCAN / CALL. CONDOR;11;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;437.236.558;4.471.325.365;N;NULL
2022S023292;13/08/2022;11:45:00;PQUE. CASA DE CAMPO / ANILLO CICLISTA;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437.349.817;4.476.081.879;N;NULL
2022S023292;13/08/2022;11:45:00;PQUE. CASA DE CAMPO / ANILLO CICLISTA;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;437.349.817;4.476.081.879;N;NULL
2022S023304;15/08/2022;19:17:00;CALL. PRINCESA / CALL. HILARION ESLAVA;70;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.191.871;4.475.913.257;N;NULL
2022S023309;06/08/2022;23:35:00;CALL. OFELIA NIETO / GTA. ROCIO DURCAL;1;9;MONCLOA-ARAVACA;Otro;NULL;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439.694.833;4.478.810.958;N;NULL
2022S023322;16/08/2022;8:55:00;CALL. O'DONNELL / CALL. FERNAN GONZALEZ;36;3;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442.789.188;4.474.743.995;N;NULL
2022S023348;15/08/2022;12:58:00;CALL. MORALZARZAL / CALL. LA MASO;80;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.782.849;4.482.744.588;N;NULL
2022S023380;16/08/2022;18:50:00;CALL. SILVA, 2;2;1;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.941.965;4.474.683.920;N;NULL
2022S023382;15/08/2022;22:30:00;CALL. ALCALA, 22;22;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;440.715.992;4.474.389.061;N;NULL
2022S023382;15/08/2022;22:30:00;CALL. ALCALA, 22;22;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 15 a 17 años;Mujer;NULL;NULL;440.715.992;4.474.389.061;N;NULL
2022S023397;17/08/2022;7:38:00;CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR DIEGO DE VALDERRABANO;7;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;444.160.830;4.473.558.441;N;NULL
2022S023428;17/08/2022;14:50:00;CALL. INFANTA MERCEDES, 37;37;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440.785.186;4.478.597.997;N;NULL
2022S023439;17/08/2022;18:45:00;PLAZA. INDEPENDENCIA / CALL. SALUSTIANO OLOZAGA;2;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.540.051;4.474.637.240;N;NULL
2022S023594;20/08/2022;2:00:00;PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441.297.948;4.476.954.142;N;NULL
2022S023594;20/08/2022;2:00:00;PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA;1;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.297.948;4.476.954.142;N;NULL
2022S023605;17/08/2022;7:35:00;PASEO. EXTREMADURA / CALL. AYTONA;443;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;433.726.823;4.471.190.520;N;NULL
2022S023659;21/08/2022;17:44:00;CALL. OFELIA NIETO / CALL. ALONSO NUÑEZ;10;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;439.750.713;4.478.903.788;N;NULL
2022S023736;22/08/2022;13:45:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.271.815;4.474.605.030;N;NULL
2022S023736;22/08/2022;13:45:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441.271.815;4.474.605.030;N;NULL
2022S023740;23/08/2022;11:08:00;AVD. DEMOCRACIA FAROLA Nº 111;25;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;447.510.005;4.471.485.991;N;NULL
2022S023750;23/08/2022;15:22:00;GTA. PUENTE DE SEGOVIA / PASEO. ERMITA DEL SANTO;1;10;LATINA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;438.577.107;4.473.961.970;N;NULL
2022S023768;23/08/2022;19:40:00;CALL. GRAN VIA, 1;1;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.869.702;4.474.493.038;N;NULL
2022S023826;24/08/2022;22:25:00;CALL. OLIVAR, 47;47;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440.490.190;4.473.403.623;N;NULL
2022S023875;25/08/2022;20:30:00;CMNO. HUMERA / CTRA. SOMOSAGUAS;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;433.863.449;4.474.982.146;N;NULL
2022S023875;25/08/2022;20:30:00;CMNO. HUMERA / CTRA. SOMOSAGUAS;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;433.863.449;4.474.982.146;N;NULL
2022S023925;26/08/2022;17:30:00;CALL. O'DONNELL, 46;46;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;442.898.645;4.474.737.955;N;NULL
2022S024024;28/08/2022;12:05:00;GTA. PUENTE DE SEGOVIA / GTA. PUENTE DE SEGOVIA;1;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;438.582.178;4.473.961.597;N;NULL
2022S024061;29/08/2022;8:28:00;GTA. LUIS ROSALES / CALL. LOPEZ DE HOYOS;0;16;HORTALEZA;Caída;LLuvia intensa;Bicicleta;Conductor;De 45 a 49 años;Mujer;3;Ingreso superior a 24 horas;444.536.250;4.479.753.981;N;NULL
2022S024063;29/08/2022;8:30:00;CALL. ANTONIO PEREZ / CALL. GABRIEL LOBO;20;5;CHAMARTÍN;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;442.204.995;4.477.073.665;N;NULL
2022S024071;29/08/2022;8:55:00;LATINA;150;10;LATINA;Caída;NULL;Bicicleta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;435.991.447;4.472.395.758;N;NULL
2022S024087;28/08/2022;22:00:00;PQUE. MADRID RIO, +00450I;+00450I;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;439.197.612;4.472.359.074;NULL;NULL
2022S024087;28/08/2022;22:00:00;PQUE. MADRID RIO, +00450I;+00450I;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.197.612;4.472.359.074;N;NULL
2022S024113;29/08/2022;19:30:00;ANILLO CICLISTA PK 39.200;3;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434.278.908;4.472.736.656;N;NULL
2022S024128;29/08/2022;23:20:00;CMNO GANAPANES;3;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;439.412.910;4.480.368.950;N;NULL
2022S024202;30/08/2022;20:45:00;CALL. BOYER / CALL. VIGIL;1;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;450.241.732;4.472.878.025;N;NULL
2022S024205;30/08/2022;21:05:00;CALL. SEGOVIA / CALL. JUAN DUQUE;69;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438.962.184;4.473.938.244;N;NULL
2022S024503;31/08/2022;10:15:00;AVDA. ANDES, 50. FAROLA 75;50;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;447.601.791;4.478.738.037;N;NULL
2022S024509;30/08/2022;19:50:00;CALL. CARTAGENA, 111;111;5;CHAMARTÍN;Otro;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442.804.585;4.476.873.373;N;NULL
2022S024548;31/08/2022;20:00:00;CALL. CASTELLFLORITE / CALL. VIA CARPETANA;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437.236.781;4.471.747.405;N;NULL
