Órgano_Gestor,OrganoGestor,Importe_Concedido,Fecha_Concesión,Función_de_la_subvención,Tipo_concesion,Nominativa
206,DISTRITO DE TETUÁN,477.00,22.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,1302.96,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
207,DISTRITO DE CHAMBERÍ,900.00,01.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,400.00,30.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1500.00,30.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,30.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
207,DISTRITO DE CHAMBERÍ,900.00,01.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,30.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,30.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,30.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
207,DISTRITO DE CHAMBERÍ,900.00,01.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
207,DISTRITO DE CHAMBERÍ,1000.00,01.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
207,DISTRITO DE CHAMBERÍ,600.00,01.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,1343.00,03.07.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,1225.50,01.07.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,1344.00,01.07.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,1440.00,01.07.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,1620.00,15.12.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,889.14,15.12.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,500.69,15.12.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,950.00,15.12.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
206,DISTRITO DE TETUÁN,582.93,01.07.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,650.70,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,529.79,31.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,1284.06,31.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,240.00,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,1200.00,31.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,200.00,31.03.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,200.00,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,210.00,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,469.94,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
207,DISTRITO DE CHAMBERÍ,600.00,01.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
204,DISTRITO DE SALAMANCA,1500.00,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,450.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,375.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,450.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,480.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,375.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
208,DISTRITO DE FUENCARRAL-EL PARDO,600.00,02.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,650.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,900.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,500.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1896.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,200.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,500.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,900.00,02.06.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1250.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,150.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,346.48,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,400.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,450.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,300.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,600.00,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,700.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,280.00,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1500.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,210.00,08.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1800.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,900.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,600.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,600.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,215.00,20.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1950.00,05.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,450.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,12.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1000.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1200.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1200.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
214,DISTRITO DE MORATALAZ,900.00,04.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,300.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1000.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1800.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,660.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,600.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1200.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,200.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,900.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,300.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,300.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,200.00,03.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,450.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,500.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,300.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,300.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,900.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,400.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,900.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,750.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,750.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,600.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
216,DISTRITO DE HORTALEZA,400.00,07.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,13.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,13.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,13.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,13.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,13.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,13.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,550.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,900.00,08.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,203.21,15.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,1095.00,15.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,681.20,15.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,375.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,300.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,800.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,14.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,600.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,900.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,1100.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
210,DISTRITO DE LATINA,900.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
215,DISTRITO DE CIUDAD LINEAL,1650.00,13.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
214,DISTRITO DE MORATALAZ,750.00,09.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,600.00,26.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,225.00,26.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,260.00,26.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,1500.00,26.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,750.00,26.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,245.00,04.06.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,14.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,572.00,04.06.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,14.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,900.00,14.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1400.00,14.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1050.00,14.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,852.42,04.06.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
213,DISTRITO DE PUENTE DE VALLECAS,9194.39,04.06.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
214,DISTRITO DE MORATALAZ,1569.60,16.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
214,DISTRITO DE MORATALAZ,963.00,16.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
205,DISTRITO DE CHAMARTÍN,159.29,06.05.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,23.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,23.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,700.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,900.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,650.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,400.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,23.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
214,DISTRITO DE MORATALAZ,1200.00,16.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,1200.00,23.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,750.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,600.00,22.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
220,DISTRITO DE SAN BLAS-CANILLEJAS,450.00,23.04.2020,SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL,AYUDA SOCIAL,NO
